"","ds","Influencer_S","Social_Media_S","Radio_S","beef","chicken","type","solID"
"6775","2019-10-27",106.227341618294,7.94771503944923,0,0.4562159956238,0.474604720056858,"decompMedia","6_42_7"
"6776","2019-11-03",93928.3494179556,8.0268052034473,0,0.454139691701256,0.476100511466728,"decompMedia","6_42_7"
"6777","2019-11-10",168685.268792776,8.02888142911595,0,0.454121675980921,0.476173410239589,"decompMedia","6_42_7"
"6778","2019-11-17",180197.186296253,0.0605934342068718,0,0.454121520189244,0.476176972852691,"decompMedia","6_42_7"
"6779","2019-11-24",186374.985586731,3.06984966883251e-06,0,0.454121518842069,0.476177146983509,"decompMedia","6_42_7"
"6780","2019-12-01",186767.896143773,1.55527964464429e-10,0,0.454121518830419,0.475514186776761,"decompMedia","6_42_7"
"6781","2019-12-08",190465.236017605,7.8795219113097e-15,0,0.45769283375874,0.475481741100648,"decompMedia","6_42_7"
"6782","2019-12-15",190699.273789629,0.748977919934976,0,0.457723534984179,0.475480155133554,"decompMedia","6_42_7"
"6783","2019-12-22",189602.074039438,0.803383161440484,0,0.457723800452982,0.475480077615029,"decompMedia","6_42_7"
"6784","2019-12-29",181391.778916272,4.07020466188223e-05,0,0.457723802748565,0.475480073826108,"decompMedia","6_42_7"
"6785","2020-01-05",236058.373150657,2.06209005147551e-09,0,0.459423159584565,0.489464400438641,"decompMedia","6_42_7"
"6786","2020-01-12",4284.19785680227,0.456606570562997,0,0.459437813147483,0.490129366669465,"decompMedia","6_42_7"
"6787","2020-01-19",3704.51598389476,0.489745876107717,0,0.459437939857948,0.490161825486522,"decompMedia","6_42_7"
"6788","2020-01-26",3856.85942484914,0.49063279685986,0,0.459437940953649,0.490163411893074,"decompMedia","6_42_7"
"6789","2020-02-02",3866.57509211866,0.490656018856358,0,0.457951594580262,0.485888307448702,"decompMedia","6_42_7"
"6790","2020-02-09",3845.8527357988,0.795384720410863,0,0.457938710069637,0.485677564606205,"decompMedia","6_42_7"
"6791","2020-02-16",174.878586254443,0.804629074977062,0,0.457938598651223,0.485667259696694,"decompMedia","6_42_7"
"6792","2020-02-23",89.6724793121869,0.804871881824968,0,0.457938597687756,0.485666756007034,"decompMedia","6_42_7"
"6793","2020-03-01",47.6405591715756,11.0316294193861,0,0.457938597679425,0.481966492055249,"decompMedia","6_42_7"
"6794","2020-03-08",108.275038892886,3.35388498418938,0,0.45907175742265,0.481784306111009,"decompMedia","6_42_7"
"6795","2020-03-15",70.0614336413194,3.22433432207996,0,0.459081537826921,0.481775398106637,"decompMedia","6_42_7"
"6796","2020-03-22",34.3966406175427,3.22098751809074,0,0.459081622399499,0.481774962697024,"decompMedia","6_42_7"
"6797","2020-03-29",19.9815276950426,3.22089997049337,0,0.459081623130822,0.481774941415223,"decompMedia","6_42_7"
"6798","2020-04-05",19.2416592922077,0.843567914402916,0,0.470933701455781,0.47711415638865,"decompMedia","6_42_7"
"6799","2020-04-12",0.224102313801091,4.27379495869651e-05,0,0.471034170736585,0.476884261061969,"decompMedia","6_42_7"
"6800","2020-04-19",0.10729035993662,2.16523511680343e-09,0,0.471035039374867,0.476873019295831,"decompMedia","6_42_7"
"6801","2020-04-26",0.101745336363026,1.09697427113773e-13,0,0.471035046886219,0.476872469813113,"decompMedia","6_42_7"
"6802","2020-05-03",187.320504581138,5.55760684924902e-18,0,0.49757263107004,0.493047817587929,"decompMedia","6_42_7"
"6803","2020-05-10",221.274368189543,2.81565344816932e-22,0,0.497791683050273,0.493813538803633,"decompMedia","6_42_7"
"6804","2020-05-17",223.535763208162,1.42649607200248e-26,0,0.497793576508187,0.493850907802319,"decompMedia","6_42_7"
"6805","2020-05-24",223.67847276329,7.22706498117352e-31,3701061.98432742,0.497793592881403,0.493852734172304,"decompMedia","6_42_7"
"6806","2020-05-31",44582.7084015163,3.66145194979646e-35,3728429.61543883,0.497793593022986,0.493852823440581,"decompMedia","6_42_7"
"6807","2020-06-07",51815.8861417203,0.037951504946659,3729227.34797008,0.514373969763803,0.508160032038264,"decompMedia","6_42_7"
"6808","2020-06-14",52294.7351080932,3.03997382768608,3729251.67210797,0.514513043541452,0.508839187799885,"decompMedia","6_42_7"
"6809","2020-06-21",54911.3990096426,3.21607894833369,3731875.18575284,0.514514245839388,0.508872336545766,"decompMedia","6_42_7"
"6810","2020-06-28",35977.9132100806,3.2207714680732,3731954.92338201,0.514514256235979,0.50887395666576,"decompMedia","6_42_7"
"6811","2020-07-05",1516533.11409354,122.759523040812,3731957.35776961,0.4854816566197,0.508947048678059,"decompMedia","6_42_7"
"6812","2020-07-12",3098277.72836547,147.583911260539,3731957.43210156,0.485217079291997,0.508950620698647,"decompMedia","6_42_7"
"6813","2020-07-19",3206099.15943896,212.799139434547,3735340.44818379,0.485214790355197,0.50895079528919,"decompMedia","6_42_7"
"6814","2020-07-26",5115152.11965906,6727.71461294145,3735443.12702736,0.485214770562028,0.508950803822756,"decompMedia","6_42_7"
"6815","2020-08-02",5477721.17643798,30372.2669793153,9480.01347513069,0.479528875692364,0.499430486459395,"decompMedia","6_42_7"
"6816","2020-08-09",5495469.35913742,32024.5338343235,1.69098445679406,0.479479219123817,0.498955949295082,"decompMedia","6_42_7"
"6817","2020-08-16",5498403.20684955,33130.3148645478,0.000300933755069474,0.479478789692393,0.498932732628368,"decompMedia","6_42_7"
"6818","2020-08-23",5497495.9525649,31885.6553410232,5.35552455536364e-08,0.479478785978974,0.498931597799502,"decompMedia","6_42_7"
"6819","2020-08-30",5497438.89791716,7279.77324819838,9.53088272014837e-12,0.479478785946863,0.498931542331648,"decompMedia","6_42_7"
"6820","2020-09-06",6023449.22740088,6873.47483999681,1.69614991932483e-15,0.472734635071102,0.503073910144038,"decompMedia","6_42_7"
"6821","2020-09-13",6040819.53520594,184.104175781322,3.01852895822942e-19,0.472675637265409,0.503274672451721,"decompMedia","6_42_7"
"6822","2020-09-20",6043539.76658494,461.215396094273,5.37188191200487e-23,0.472675127043213,0.503284481190409,"decompMedia","6_42_7"
"6823","2020-09-27",6043710.76325611,470.666979766427,9.5599928560738e-27,0.472675122631172,0.503284960608484,"decompMedia","6_42_7"
"6824","2020-10-04",6266070.84013131,940.377145409852,1.70133046305317e-30,0.468045228827244,0.503284984041272,"decompMedia","6_42_7"
"6825","2020-10-11",3199666.79115468,208.978581333797,3.02774843882203e-34,0.468004877197588,0.505218500929149,"decompMedia","6_42_7"
"6826","2020-10-18",90886.565593329,136.637738719118,5.38828922885321e-38,0.468004528241756,0.505312631404063,"decompMedia","6_42_7"
"6827","2020-10-25",1775.60341579536,134.998948954906,9.58919190296776e-42,0.468004525224234,0.505317231384071,"decompMedia","6_42_7"
"6828","2020-11-01",1002.68640318103,134.956233425743,1.70652682969494e-45,0.46800452519814,0.504427233391139,"decompMedia","6_42_7"
"6829","2020-11-08",3.41597334149388,9.11507491777523,3.03699607843633e-49,0.469305619963417,0.504383652574644,"decompMedia","6_42_7"
"6830","2020-11-15",8.62045666906583,8.05625585954271,5.40474665850197e-53,0.469316846181579,0.504381522257289,"decompMedia","6_42_7"
"6831","2020-11-22",9.05848036278444,0.000408174735844203,9.61848013239065e-57,0.469316943256048,0.504381418132006,"decompMedia","6_42_7"
"6832","2020-11-29",9.08650575599479,52296.9762252903,1.71173906757798e-60,0.469316944095479,0.504381413042609,"decompMedia","6_42_7"
"6833","2020-12-06",15.5520792429839,54814.4938858271,3.04627196307831e-64,0.46407848357309,0.51329089625349,"decompMedia","6_42_7"
"6834","2020-12-13",9.26874381262519,54880.2960946412,5.42125435401047e-68,0.464032784055254,0.513718386670597,"decompMedia","6_42_7"
"6835","2020-12-20",8.94296872141869,54882.0178980278,9.64785781673231e-72,0.464032388848246,0.51373926265216,"decompMedia","6_42_7"
"6836","2020-12-27",8.92274067618783,54882.0629530537,1.71696722517777e-75,0.464032385430776,0.513740282975598,"decompMedia","6_42_7"
"6837","2021-01-03",133373.362252084,85628.4767039802,3.05557617901662e-79,0.465004412993806,0.505069467835074,"decompMedia","6_42_7"
"6838","2021-01-10",154826.236004804,82239.8419223767,5.43781246890553e-83,0.465012804714703,0.504637944839046,"decompMedia","6_42_7"
"6839","2021-01-17",170034.354068581,92279.6510835445,9.67732522921453e-87,0.465012877279289,0.504616834265752,"decompMedia","6_42_7"
"6840","2021-01-24",167511.131799082,55227.4919961228,1.72221135111783e-90,0.465012877906775,0.504615802386469,"decompMedia","6_42_7"
"6841","2021-01-31",170965.180152989,54160.1146500537,3.06490881278344e-94,0.465012877912201,0.504615751950566,"decompMedia","6_42_7"
"6842","2021-02-07",171183.883589201,54132.1681688291,5.45442115718287e-98,0.466533984205452,0.502153320859654,"decompMedia","6_42_7"
"6843","2021-02-14",94768.6799365625,54131.4368731019,9.7068826438936e-102,0.466547104072417,0.502032352800854,"decompMedia","6_42_7"
"6844","2021-02-21",45747.3284306527,41831.1605160245,1.72747149417021e-105,0.466547217521148,0.502026438705615,"decompMedia","6_42_7"
"6845","2021-02-28",43405.0389763073,43316.3414940413,3.07426995117523e-109,0.466547218502171,0.502026149635257,"decompMedia","6_42_7"
"6846","2021-03-07",3670.72317444899,3782.98346678632,5.47108057330856e-113,0.466547218510654,0.500445918451015,"decompMedia","6_42_7"
"6847","2021-03-14",3.7561345206625,3345.73614096083,9.73653033566286e-117,0.47031632856947,0.500368430531954,"decompMedia","6_42_7"
"6848","2021-03-21",0.0430709661313242,3334.72636135581,1.73274770325589e-120,0.470348714188031,0.500364642508317,"decompMedia","6_42_7"
"6849","2021-03-28",0.0205037687143614,2828.38819024721,3.08365968125353e-124,0.470348994220335,0.500364457357332,"decompMedia","6_42_7"
"6850","2021-04-04",5.72384592266306e-06,528.253864754412,5.48779087222047e-128,0.474003263626312,0.504260908795849,"decompMedia","6_42_7"
"6851","2021-04-11",1.59787269041587e-09,317.63815192118,9.76626858025525e-132,0.474034667020979,0.504449843469755,"decompMedia","6_42_7"
"6852","2021-04-18",0.200168699032686,313.005726683706,1.73804002744529e-135,0.474034938560517,0.504459074555541,"decompMedia","6_42_7"
"6853","2019-10-06",90003.23,30000,0,3.841,2.93,"rawMedia","7_34_4"
"6854","2019-10-13",90003.23,30000,0,3.841,2.93,"rawMedia","7_34_4"
"6855","2019-10-20",339515.58,30000,0,3.841,2.93,"rawMedia","7_34_4"
"6856","2019-10-27",370265.58,35000,0,3.841,2.93,"rawMedia","7_34_4"
"6857","2019-11-03",3872465.58,35000,0,3.812,2.948,"rawMedia","7_34_4"
"6858","2019-11-10",4517212.35,35000,0,3.812,2.948,"rawMedia","7_34_4"
"6859","2019-11-17",4572212.35,5000,0,3.812,2.948,"rawMedia","7_34_4"
"6860","2019-11-24",4622212.35,0,0,3.812,2.948,"rawMedia","7_34_4"
"6861","2019-12-01",4622212.35,0,0,3.812,2.94,"rawMedia","7_34_4"
"6862","2019-12-08",4655412.35,0,0,3.862,2.94,"rawMedia","7_34_4"
"6863","2019-12-15",4655412.35,15000,0,3.862,2.94,"rawMedia","7_34_4"
"6864","2019-12-22",4645412.35,15000,0,3.862,2.94,"rawMedia","7_34_4"
"6865","2019-12-29",4571012.35,0,0,3.862,2.94,"rawMedia","7_34_4"
"6866","2020-01-05",5040559.92,0,0,3.886,3.113,"rawMedia","7_34_4"
"6867","2020-01-12",1031847.57,12500,0,3.886,3.113,"rawMedia","7_34_4"
"6868","2020-01-19",1216447.57,12500,0,3.886,3.113,"rawMedia","7_34_4"
"6869","2020-01-26",1238447.57,12500,0,3.886,3.113,"rawMedia","7_34_4"
"6870","2020-02-02",1238447.57,12500,0,3.865,3.059,"rawMedia","7_34_4"
"6871","2020-02-09",1235977.57,15000,0,3.865,3.059,"rawMedia","7_34_4"
"6872","2020-02-16",381000,15000,0,3.865,3.059,"rawMedia","7_34_4"
"6873","2020-02-23",341000,15000,0,3.865,3.059,"rawMedia","7_34_4"
"6874","2020-03-01",275638.66,40000,0,3.865,3.013,"rawMedia","7_34_4"
"6875","2020-03-08",375735.12,25000,0,3.881,3.013,"rawMedia","7_34_4"
"6876","2020-03-15",315735.12,25000,0,3.881,3.013,"rawMedia","7_34_4"
"6877","2020-03-22",246335.12,25000,0,3.881,3.013,"rawMedia","7_34_4"
"6878","2020-03-29",206000,25000,0,3.881,3.013,"rawMedia","7_34_4"
"6879","2020-04-05",206000,15000,0,4.052,2.956,"rawMedia","7_34_4"
"6880","2020-04-12",35000,0,0,4.052,2.956,"rawMedia","7_34_4"
"6881","2020-04-19",35000,0,0,4.052,2.956,"rawMedia","7_34_4"
"6882","2020-04-26",35000,0,0,4.052,2.956,"rawMedia","7_34_4"
"6883","2020-05-03",472500,0,0,4.461,3.158,"rawMedia","7_34_4"
"6884","2020-05-10",472500,0,0,4.461,3.158,"rawMedia","7_34_4"
"6885","2020-05-17",472500,0,0,4.461,3.158,"rawMedia","7_34_4"
"6886","2020-05-24",472500,0,14593572,4.461,3.158,"rawMedia","7_34_4"
"6887","2020-05-31",2992500,0,14593572,4.461,3.158,"rawMedia","7_34_4"
"6888","2020-06-07",2992500,5000,14593572,4.737,3.348,"rawMedia","7_34_4"
"6889","2020-06-14",2992500,25000,14593572,4.737,3.348,"rawMedia","7_34_4"
"6890","2020-06-21",3045294.65,25000,14638572,4.737,3.348,"rawMedia","7_34_4"
"6891","2020-06-28",2607794.65,25000,14638572,4.737,3.348,"rawMedia","7_34_4"
"6892","2020-07-05",10339724.99,97500,14638572,4.264,3.349,"rawMedia","7_34_4"
"6893","2020-07-12",13694724.99,102500,14638572,4.264,3.349,"rawMedia","7_34_4"
"6894","2020-07-19",13697724.99,117500,14697234,4.264,3.349,"rawMedia","7_34_4"
"6895","2020-07-26",18195430.34,432500,14697234,4.264,3.349,"rawMedia","7_34_4"
"6896","2020-08-02",18875430.34,795000,58662,4.177,3.221,"rawMedia","7_34_4"
"6897","2020-08-09",18863500,805000,0,4.177,3.221,"rawMedia","7_34_4"
"6898","2020-08-16",18868500,817500,0,4.177,3.221,"rawMedia","7_34_4"
"6899","2020-08-23",18865500,802500,0,4.177,3.221,"rawMedia","7_34_4"
"6900","2020-08-30",18865500,427500,0,4.177,3.221,"rawMedia","7_34_4"
"6901","2020-09-06",20386569.66,427500,0,4.076,3.276,"rawMedia","7_34_4"
"6902","2020-09-13",20344069.66,102500,0,4.076,3.276,"rawMedia","7_34_4"
"6903","2020-09-20",20349069.66,157000,0,4.076,3.276,"rawMedia","7_34_4"
"6904","2020-09-27",20349069.66,157000,0,4.076,3.276,"rawMedia","7_34_4"
"6905","2020-10-04",21049399.2,204000,0,4.008,3.276,"rawMedia","7_34_4"
"6906","2020-10-11",13176399.2,114000,0,4.008,3.302,"rawMedia","7_34_4"
"6907","2020-10-18",2936399.2,99000,0,4.008,3.302,"rawMedia","7_34_4"
"6908","2020-10-25",773399.2,99000,0,4.008,3.302,"rawMedia","7_34_4"
"6909","2020-11-01",773399.2,99000,0,4.008,3.29,"rawMedia","7_34_4"
"6910","2020-11-08",70000,35000,0,4.027,3.29,"rawMedia","7_34_4"
"6911","2020-11-15",160000,35000,0,4.027,3.29,"rawMedia","7_34_4"
"6912","2020-11-22",160000,0,0,4.027,3.29,"rawMedia","7_34_4"
"6913","2020-11-29",160000,1053000,0,4.027,3.29,"rawMedia","7_34_4"
"6914","2020-12-06",194000,1053000,0,3.951,3.412,"rawMedia","7_34_4"
"6915","2020-12-13",159000,1053000,0,3.951,3.412,"rawMedia","7_34_4"
"6916","2020-12-20",159000,1053000,0,3.951,3.412,"rawMedia","7_34_4"
"6917","2020-12-27",159000,1053000,0,3.951,3.412,"rawMedia","7_34_4"
"6918","2021-01-03",4382765.2,1413000,0,3.965,3.293,"rawMedia","7_34_4"
"6919","2021-01-10",4347765.2,1360000,0,3.965,3.293,"rawMedia","7_34_4"
"6920","2021-01-17",4484565.2,1495000,0,3.965,3.293,"rawMedia","7_34_4"
"6921","2021-01-24",4450565.2,1045000,0,3.965,3.293,"rawMedia","7_34_4"
"6922","2021-01-31",4485565.2,1045000,0,3.965,3.293,"rawMedia","7_34_4"
"6923","2021-02-07",4485565.2,1045000,0,3.987,3.26,"rawMedia","7_34_4"
"6924","2021-02-14",3608000.2,1045000,0,3.987,3.26,"rawMedia","7_34_4"
"6925","2021-02-21",2805000.2,910000,0,3.987,3.26,"rawMedia","7_34_4"
"6926","2021-02-28",2805000.2,930000,0,3.987,3.26,"rawMedia","7_34_4"
"6927","2021-03-07",1110000.2,325000,0,3.987,3.239,"rawMedia","7_34_4"
"6928","2021-03-14",45000,325000,0,4.042,3.239,"rawMedia","7_34_4"
"6929","2021-03-21",20000,325000,0,4.042,3.239,"rawMedia","7_34_4"
"6930","2021-03-28",20000,305000,0,4.042,3.239,"rawMedia","7_34_4"
"6931","2021-04-04",0,160000,0,4.096,3.291,"rawMedia","7_34_4"
"6932","2021-04-11",0,135000,0,4.096,3.291,"rawMedia","7_34_4"
"6933","2021-04-18",47000,135000,0,4.096,3.291,"rawMedia","7_34_4"
"6934","2021-04-25",47000,135000,0,4.096,3.291,"rawMedia","7_34_4"
"6935","2021-05-02",47000,135000,0,4.101,3.406,"rawMedia","7_34_4"
"6936","2021-05-09",47000,0,0,4.101,3.406,"rawMedia","7_34_4"
"6937","2021-05-16",97000,0,0,4.101,3.406,"rawMedia","7_34_4"
"6938","2019-10-06",90003.23,30000,0,NA,NA,"rawSpend","7_34_4"
"6939","2019-10-13",90003.23,30000,0,NA,NA,"rawSpend","7_34_4"
"6940","2019-10-20",339515.58,30000,0,NA,NA,"rawSpend","7_34_4"
"6941","2019-10-27",370265.58,35000,0,NA,NA,"rawSpend","7_34_4"
"6942","2019-11-03",3872465.58,35000,0,NA,NA,"rawSpend","7_34_4"
"6943","2019-11-10",4517212.35,35000,0,NA,NA,"rawSpend","7_34_4"
"6944","2019-11-17",4572212.35,5000,0,NA,NA,"rawSpend","7_34_4"
"6945","2019-11-24",4622212.35,0,0,NA,NA,"rawSpend","7_34_4"
"6946","2019-12-01",4622212.35,0,0,NA,NA,"rawSpend","7_34_4"
"6947","2019-12-08",4655412.35,0,0,NA,NA,"rawSpend","7_34_4"
"6948","2019-12-15",4655412.35,15000,0,NA,NA,"rawSpend","7_34_4"
"6949","2019-12-22",4645412.35,15000,0,NA,NA,"rawSpend","7_34_4"
"6950","2019-12-29",4571012.35,0,0,NA,NA,"rawSpend","7_34_4"
"6951","2020-01-05",5040559.92,0,0,NA,NA,"rawSpend","7_34_4"
"6952","2020-01-12",1031847.57,12500,0,NA,NA,"rawSpend","7_34_4"
"6953","2020-01-19",1216447.57,12500,0,NA,NA,"rawSpend","7_34_4"
"6954","2020-01-26",1238447.57,12500,0,NA,NA,"rawSpend","7_34_4"
"6955","2020-02-02",1238447.57,12500,0,NA,NA,"rawSpend","7_34_4"
"6956","2020-02-09",1235977.57,15000,0,NA,NA,"rawSpend","7_34_4"
"6957","2020-02-16",381000,15000,0,NA,NA,"rawSpend","7_34_4"
"6958","2020-02-23",341000,15000,0,NA,NA,"rawSpend","7_34_4"
"6959","2020-03-01",275638.66,40000,0,NA,NA,"rawSpend","7_34_4"
"6960","2020-03-08",375735.12,25000,0,NA,NA,"rawSpend","7_34_4"
"6961","2020-03-15",315735.12,25000,0,NA,NA,"rawSpend","7_34_4"
"6962","2020-03-22",246335.12,25000,0,NA,NA,"rawSpend","7_34_4"
"6963","2020-03-29",206000,25000,0,NA,NA,"rawSpend","7_34_4"
"6964","2020-04-05",206000,15000,0,NA,NA,"rawSpend","7_34_4"
"6965","2020-04-12",35000,0,0,NA,NA,"rawSpend","7_34_4"
"6966","2020-04-19",35000,0,0,NA,NA,"rawSpend","7_34_4"
"6967","2020-04-26",35000,0,0,NA,NA,"rawSpend","7_34_4"
"6968","2020-05-03",472500,0,0,NA,NA,"rawSpend","7_34_4"
