"","ds","Influencer_S","Social_Media_S","Radio_S","chicken","type","solID"
"324","2021-02-07",6135712.41911407,7421043.76373002,2802699.70809843,25.0875377954218,"adstockedMedia","1_24_4"
"325","2021-02-14",5258147.41911407,7167986.39557979,2802699.70809843,24.9552700202561,"adstockedMedia","1_24_4"
"326","2021-02-21",4132309.29732245,6689370.33126248,2802699.70809843,24.8553076071068,"adstockedMedia","1_24_4"
"327","2021-02-28",3836902.10606178,6249056.68428187,2802699.70809843,24.7977100016786,"adstockedMedia","1_24_4"
"328","2021-03-07",2141902.10606178,5395247.3693952,2802699.70809843,24.7414744702036,"adstockedMedia","1_24_4"
"329","2021-03-14",453346.253276189,4673434.51601114,2802699.70809843,24.688958666148,"adstockedMedia","1_24_4"
"330","2021-03-21",36554.5748527149,3956715.36073578,2802699.70809843,24.640425687235,"adstockedMedia","1_24_4"
"331","2021-03-28",27357.5888234288,3242590.0983212,2802699.70809843,24.6008794086585,"adstockedMedia","1_24_4"
"332","2021-04-04",27357.5888234288,2463252.21478558,2802699.70809843,24.6252374155717,"adstockedMedia","1_24_4"
"333","2021-04-11",27357.5888234288,1787355.88333389,2802699.70809843,24.6564933711554,"adstockedMedia","1_24_4"
"334","2021-04-18",54357.5888234288,1416758.78026851,2802699.70809843,24.6909621239422,"adstockedMedia","1_24_4"
"335","2021-04-25",64290.3337350578,1224751.64056233,2802699.70809843,24.7310861422418,"adstockedMedia","1_24_4"
"336","2021-05-02",64290.3337350578,1042087.10475758,2802699.70809843,24.8932695139705,"adstockedMedia","1_24_4"
"337","2021-05-09",64290.3337350578,958981.701906157,2802699.70809843,25.057448943339,"adstockedMedia","1_24_4"
"338","2021-05-16",114290.333735058,960277.023766729,2802699.70809843,25.2158251504794,"adstockedMedia","1_24_4"
"339","2019-10-13",1.46678095825306e-06,2.27431785531853e-05,0.000159201814123746,0.0250319416109867,"saturatedMedia","1_24_4"
"340","2019-10-20",3.03292723388077e-05,5.70079208751916e-05,0.000411914388738764,0.0693911849924229,"saturatedMedia","1_24_4"
"341","2019-10-27",6.60048037784562e-05,0.000119917735320943,0.000718553954423633,0.137015041103379,"saturatedMedia","1_24_4"
"342","2019-11-03",0.0197303540275586,0.000207688056496127,0.000856852560163805,0.221856841737681,"saturatedMedia","1_24_4"
"343","2019-11-10",0.0557638442998789,0.000304756773104661,0.000862944058271808,0.31164046690515,"saturatedMedia","1_24_4"
"344","2019-11-17",0.0630942722130838,0.000249137687106441,0.000862945804898191,0.390468683047267,"saturatedMedia","1_24_4"
"345","2019-11-24",0.0649300704617308,0.00117790280999537,0.000862945804898215,0.441769559648185,"saturatedMedia","1_24_4"
"346","2019-12-01",0.0654155654612145,0.00291888198129717,0.000862945804898215,0.460102175152286,"saturatedMedia","1_24_4"
"347","2019-12-08",0.0662967874503064,0.00551402627439808,0.000862945804898215,0.46220510966283,"saturatedMedia","1_24_4"
"348","2019-12-15",0.066622566712571,0.00516189722609803,0.000862945804898215,0.462427035357552,"saturatedMedia","1_24_4"
"349","2019-12-22",0.0663557681670023,0.00483017859583081,0.000862945804898215,0.462489774760385,"saturatedMedia","1_24_4"
"350","2019-12-29",0.064292435459249,0.00775071912632522,0.000862945804898215,0.462366486966881,"saturatedMedia","1_24_4"
"351","2020-01-05",0.0764381617433122,0.00910057643991052,0.000862945804898215,0.467215910396797,"saturatedMedia","1_24_4"
"352","2020-01-12",0.00812823340603497,0.00527874404439776,0.000862945804898215,0.472052595274902,"saturatedMedia","1_24_4"
"353","2020-01-19",0.00161864292854469,0.0029256174246473,0.000862945804898215,0.476921208751085,"saturatedMedia","1_24_4"
"354","2020-01-26",0.00187990688870469,0.00218242118854552,0.000862945804898215,0.481834430133055,"saturatedMedia","1_24_4"
"355","2020-02-02",0.00190464556895832,0.0017893460327605,0.000862945804898215,0.48518185318878,"saturatedMedia","1_24_4"
"356","2020-02-09",0.0018970739282935,0.000788388004762146,0.000862945804898215,0.488338824049647,"saturatedMedia","1_24_4"
"357","2020-02-16",0.000276162592529816,0.000150123036385964,0.000862945804898215,0.490895673685114,"saturatedMedia","1_24_4"
"358","2020-02-23",6.10237056238551e-05,4.9366216358795e-05,0.000862945804898215,0.492120875582471,"saturatedMedia","1_24_4"
"359","2020-03-01",3.70923830530762e-05,9.19069194852504e-05,0.000862945804898215,0.490322405784711,"saturatedMedia","1_24_4"
"360","2020-03-08",5.96376360211822e-05,0.000116893722037864,0.000862945804898215,0.487664061393142,"saturatedMedia","1_24_4"
"361","2020-03-15",5.20446608934501e-05,0.00014428879982383,0.000862945804898215,0.485076262991857,"saturatedMedia","1_24_4"
"362","2020-03-22",2.81252405582461e-05,0.000171410357042155,0.000862945804898215,0.482898721455024,"saturatedMedia","1_24_4"
"363","2020-03-29",1.62516615265461e-05,0.00019746629258586,0.000862945804898215,0.481275204470017,"saturatedMedia","1_24_4"
"364","2020-04-05",1.41233809304756e-05,0.00018522985330806,0.000862945804898215,0.478347327482846,"saturatedMedia","1_24_4"
"365","2020-04-12",1.09902705130625e-06,0.00102157517042187,0.000862945804898215,0.475599985843509,"saturatedMedia","1_24_4"
"366","2020-04-19",1.10774900368956e-07,0.00267579680149666,0.000862945804898215,0.473204744776242,"saturatedMedia","1_24_4"
"367","2020-04-26",1.10774900368956e-07,0.00531620737022404,0.000862945804898215,0.471278681700972,"saturatedMedia","1_24_4"
"368","2020-05-03",6.2496417169003e-05,0.00897839901172182,0.000862945804898215,0.475461329675418,"saturatedMedia","1_24_4"
"369","2020-05-10",0.000136771492812876,0.013628379761058,0.000862945804898215,0.479708624482881,"saturatedMedia","1_24_4"
"370","2020-05-17",0.000136771492812876,0.0184377788065362,0.000862945804898215,0.484126469228316,"saturatedMedia","1_24_4"
"371","2020-05-24",0.000136771492812876,0.020442157785736,0.0589506401784039,0.48894988503619,"saturatedMedia","1_24_4"
"372","2020-05-31",0.0104477914897751,0.0204733151517573,0.211168765195306,0.494265467509896,"saturatedMedia","1_24_4"
"373","2020-06-07",0.020867377202939,0.0138784544101942,0.391735069077089,0.504905149352825,"saturatedMedia","1_24_4"
"374","2020-06-14",0.020867377202939,0.00911440482593778,0.521217995095889,0.51474428351148,"saturatedMedia","1_24_4"
"375","2020-06-21",0.0215956941014949,0.00541744493344935,0.563217852142952,0.522955396485307,"saturatedMedia","1_24_4"
"376","2020-06-28",0.0162362119354434,0.00274838935741612,0.565325966905825,0.529141787395417,"saturatedMedia","1_24_4"
"377","2020-07-05",0.255144269568339,0.00167674263391077,0.565762622275118,0.534261588736093,"saturatedMedia","1_24_4"
"378","2020-07-12",0.531201634130671,0.00115090930100268,0.566110435711245,0.539041795895042,"saturatedMedia","1_24_4"
"379","2020-07-19",0.577331026018426,0.00157576130680232,0.566822023701108,0.543189205762577,"saturatedMedia","1_24_4"
"380","2020-07-26",0.711041495826737,0.00804467774183525,0.567409850113224,0.545976588929851,"saturatedMedia","1_24_4"
"381","2020-08-02",0.761755413317481,0.035854221432946,0.399926369922042,0.543713128601757,"saturatedMedia","1_24_4"
"382","2020-08-09",0.766328195286528,0.0838534232441773,0.213755720535726,0.540521375156449,"saturatedMedia","1_24_4"
"383","2020-08-16",0.766339792035426,0.145835700698893,0.0630819105657152,0.537202668303391,"saturatedMedia","1_24_4"
"384","2020-08-23",0.766317765915615,0.212729519602621,0.00640086527591564,0.533859205715041,"saturatedMedia","1_24_4"
"385","2020-08-30",0.766296818619793,0.237772277787211,0.000852712891476268,0.530512855812504,"saturatedMedia","1_24_4"
"386","2020-09-06",0.793173624119889,0.239897197923373,0.000857404132089504,0.528730704923257,"saturatedMedia","1_24_4"
"387","2020-09-13",0.80145807448826,0.181194191183741,0.000862944206123017,0.527351846655802,"saturatedMedia","1_24_4"
"388","2020-09-20",0.801291758453267,0.121609681454329,0.000862945804898193,0.52689772879413,"saturatedMedia","1_24_4"
"389","2020-09-27",0.801320536340029,0.0711384141693755,0.000862945804898215,0.527655785679911,"saturatedMedia","1_24_4"
"390","2020-10-04",0.811919732978783,0.0387870069883932,0.000862945804898215,0.529033354851665,"saturatedMedia","1_24_4"
"391","2020-10-11",0.648725888054037,0.0201891344798863,0.000862945804898215,0.531114586989935,"saturatedMedia","1_24_4"
"392","2020-10-18",0.110003273157893,0.0114821399131804,0.000862945804898215,0.533014681865384,"saturatedMedia","1_24_4"
"393","2020-10-25",0.0024351566090952,0.00866269530082782,0.000862945804898215,0.534515270400923,"saturatedMedia","1_24_4"
"394","2020-11-01",0.000526199161216238,0.00765894257971437,0.000862945804898215,0.535182109880872,"saturatedMedia","1_24_4"
"395","2020-11-08",2.64660160619123e-05,0.0051219282223877,0.000862945804898215,0.535574534786212,"saturatedMedia","1_24_4"
"396","2020-11-15",4.51784556754684e-06,0.00301031819550207,0.000862945804898215,0.535911247254014,"saturatedMedia","1_24_4"
"397","2020-11-22",7.07568360773584e-06,0.00388719038880446,0.000862945804898215,0.53616598355603,"saturatedMedia","1_24_4"
"398","2020-11-29",7.07568360773584e-06,0.0338706467268909,0.000862945804898215,0.536237843943452,"saturatedMedia","1_24_4"
"399","2020-12-06",1.05026002500595e-05,0.0952594524785981,0.000862945804898215,0.539270536125522,"saturatedMedia","1_24_4"
"400","2020-12-13",8.14028672804159e-06,0.181377033482478,0.000862945804898215,0.542198413429218,"saturatedMedia","1_24_4"
"401","2020-12-20",6.95538343425567e-06,0.282182848428799,0.000862945804898215,0.545180081682504,"saturatedMedia","1_24_4"
"402","2020-12-27",6.95538343425567e-06,0.380374525433783,0.000862945804898215,0.548251006325557,"saturatedMedia","1_24_4"
"403","2021-01-03",0.0259476525271129,0.483050862491999,0.000862945804898215,0.548293158166238,"saturatedMedia","1_24_4"
"404","2021-01-10",0.0562079241844583,0.529954021509155,0.000862945804898215,0.548227225344194,"saturatedMedia","1_24_4"
"405","2021-01-17",0.0592695194030866,0.564258751470184,0.000862945804898215,0.54778588524386,"saturatedMedia","1_24_4"
"406","2021-01-24",0.0596795187295488,0.563622331727417,0.000862945804898215,0.546495234042032,"saturatedMedia","1_24_4"
"407","2021-01-31",0.0602469084041533,0.562381694256989,0.000862945804898215,0.544104911835835,"saturatedMedia","1_24_4"
"408","2021-02-07",0.0605730372391999,0.556795479172131,0.000862945804898215,0.540369840621727,"saturatedMedia","1_24_4"
"409","2021-02-14",0.0405594708774948,0.53731313930188,0.000862945804898215,0.536915409746643,"saturatedMedia","1_24_4"
"410","2021-02-21",0.0214029646614633,0.498225997566827,0.000862945804898215,0.534290140456824,"saturatedMedia","1_24_4"
"411","2021-02-28",0.0175420211351525,0.459732319213156,0.000862945804898215,0.532771804790701,"saturatedMedia","1_24_4"
"412","2021-03-07",0.00361168778554371,0.378858383667307,0.000862945804898215,0.531285380432346,"saturatedMedia","1_24_4"
"413","2021-03-14",5.18523347315554e-05,0.305780434135562,0.000862945804898215,0.529893718853549,"saturatedMedia","1_24_4"
"414","2021-03-21",5.29607986205886e-08,0.23196513565897,0.000862945804898215,0.528604551963928,"saturatedMedia","1_24_4"
"415","2021-03-28",2.39717608431577e-08,0.161328501639548,0.000862945804898215,0.527551933503885,"saturatedMedia","1_24_4"
"416","2021-04-04",2.39717608431577e-08,0.0935182260238628,0.000862945804898215,0.528200509436743,"saturatedMedia","1_24_4"
"417","2021-04-11",2.39717608431577e-08,0.0474989474123801,0.000862945804898215,0.529031677080267,"saturatedMedia","1_24_4"
"418","2021-04-18",1.56771967759279e-07,0.0286080869493118,0.000862945804898215,0.529946873174342,"saturatedMedia","1_24_4"
"419","2021-04-25",2.48096090063999e-07,0.020732155609721,0.000862945804898215,0.531010363580916,"saturatedMedia","1_24_4"
"420","2021-05-02",2.48096090063999e-07,0.0144687799811272,0.000862945804898215,0.53528859063514,"saturatedMedia","1_24_4"
"421","2021-05-09",2.48096090063999e-07,0.0120144999437411,0.000862945804898215,0.539585942809914,"saturatedMedia","1_24_4"
"422","2019-10-13",123113.567956025,59999.9982535575,1385470.75624629,5.85999853545424,"saturatedSpendReversed","1_24_4"
"423","2019-10-20",372625.917956025,89998.8974668595,2059063.44977451,8.78981253650331,"saturatedSpendReversed","1_24_4"
"424","2019-10-27",495166.381839398,124950.165314192,2596659.26138467,11.7165041954845,"saturatedSpendReversed","1_24_4"
"425","2019-11-03",4008678.67465542,159218.801769013,2794429.70813592,14.6380610091522,"saturatedSpendReversed","1_24_4"
"426","2019-11-10",5941812.82352605,188578.718746928,2802697.34238455,17.4523262005463,"saturatedSpendReversed","1_24_4"
"427","2019-11-17",6234001.90497074,172532.176859101,2802699.70809839,19.915038022468,"saturatedSpendReversed","1_24_4"
"428","2019-11-24",6304235.27423517,342545.714712381,2802699.70809843,21.5818077403328,"saturatedSpendReversed","1_24_4"
"429","2019-12-01",6322629.24629374,511606.820955294,2802699.70809843,22.1982012500369,"saturatedSpendReversed","1_24_4"
"430","2019-12-08",6355829.24629374,678141.994684028,2802699.70809843,22.2697555773374,"saturatedSpendReversed","1_24_4"
"431","2019-12-15",6368042.84374063,658579.170609546,2802699.70809843,22.2773175309478,"saturatedSpendReversed","1_24_4"
"432","2019-12-22",6358042.84374063,639465.21979651,2802699.70809843,22.2794557030064,"saturatedSpendReversed","1_24_4"
"433","2019-12-29",6279964.04932892,788851.080718902,2802699.70809843,22.2752541851764,"saturatedSpendReversed","1_24_4"
"434","2020-01-05",6722141.38890576,847266.425802615,2802699.70809843,22.4410025280562,"saturatedSpendReversed","1_24_4"
"435","2020-01-12",2886165.93656077,665150.005836986,2802699.70809843,22.6073307915649,"saturatedSpendReversed","1_24_4"
"436","2020-01-19",1596043.07742571,512128.882856253,2802699.70809843,22.775817993888,"saturatedSpendReversed","1_24_4"
"437","2020-01-26",1685953.62226596,449862.611857495,2802699.70809843,22.9469665294953,"saturatedSpendReversed","1_24_4"
"438","2020-02-02",1694046.96997173,412052.655647365,2802699.70809843,23.0642348986237,"saturatedSpendReversed","1_24_4"
"439","2020-02-09",1691576.96997173,286886.753083359,2802699.70809843,23.1753371569523,"saturatedSpendReversed","1_24_4"
"440","2020-02-16",835690.737752037,137971.276731928,2802699.70809843,23.2656871181767,"saturatedSpendReversed","1_24_4"
"441","2020-02-23",481162.06708632,84461.3095570644,2802699.70809843,23.3090998580081,"saturatedSpendReversed","1_24_4"
"442","2020-03-01",401085.549439462,111110.81115358,2802699.70809843,23.2454009204733,"saturatedSpendReversed","1_24_4"
"443","2020-03-08",477136.916206045,123549.862337259,2802699.70809843,23.151548626153,"saturatedSpendReversed","1_24_4"
"444","2020-03-15",453960.345974085,135578.954258429,2802699.70809843,23.0605274481258,"saturatedSpendReversed","1_24_4"
"445","2020-03-22",362487.579503798,146285.692869356,2802699.70809843,22.984192134358,"saturatedSpendReversed","1_24_4"
"446","2020-03-29",296621.6262865,155711.875399146,2802699.70809843,22.9274284363267,"saturatedSpendReversed","1_24_4"
"447","2020-04-05",281783.164881317,151377.64073381,2802699.70809843,22.8253784370295,"saturatedSpendReversed","1_24_4"
"448","2020-04-12",110783.164881317,321665.57454279,2802699.70809843,22.7299873037933,"saturatedSpendReversed","1_24_4"
"449","2020-04-19",47875.7804410005,492297.99895192,2802699.70809843,22.6471054802829,"saturatedSpendReversed","1_24_4"
"450","2020-04-26",47875.7804410005,667239.739883325,2802699.70809843,22.5806471189552,"saturatedSpendReversed","1_24_4"
"451","2020-05-03",485375.780441,842183.012659393,2802699.70809843,22.7251822623396,"saturatedSpendReversed","1_24_4"
"452","2020-05-10",646323.035953506,1014552.90577829,2802699.70809843,22.8727753074247,"saturatedSpendReversed","1_24_4"
"453","2020-05-17",646323.035953506,1161786.33179367,2802699.70809843,23.0272032209987,"saturatedSpendReversed","1_24_4"
"454","2020-05-24",646323.035953506,1217004.26598147,16703271.7080984,23.19689969974,"saturatedSpendReversed","1_24_4"
"455","2020-05-31",3166323.03595351,1217839.41751779,30593227.8482081,23.3852767600403,"saturatedSpendReversed","1_24_4"
"456","2020-06-07",4093379.22770554,1022839.41793526,44104517.5091936,23.7668433621049,"saturatedSpendReversed","1_24_4"
"457","2020-06-14",4093379.22770554,847839.429287132,54887907.5325492,24.1253760600218,"saturatedSpendReversed","1_24_4"
"458","2020-06-21",4146173.87770554,672846.583236374,58899895.028275,24.4290348469382,"saturatedSpendReversed","1_24_4"
"459","2020-06-28",3728095.94404438,498162.608370916,59110697.3791751,24.660637481405,"saturatedSpendReversed","1_24_4"
"460","2020-07-05",11299079.0285319,400383.98142082,59154484.6172479,24.854223053711,"saturatedSpendReversed","1_24_4"
"461","2020-07-12",17498497.2411876,339055.748822143,59189393.4361842,25.0365882476815,"saturatedSpendReversed","1_24_4"
"462","2020-07-19",18735732.7663178,389542.884363613,59260897.6729862,25.1961190627225,"saturatedSpendReversed","1_24_4"
"463","2020-07-26",23234541.7546413,802019.022529014,59320051.732213,25.3040360591956,"saturatedSpendReversed","1_24_4"
"464","2020-08-02",25569155.0853531,1570333.15679013,44738499.06994,25.2163600145141,"saturatedSpendReversed","1_24_4"
"465","2020-08-09",25807382.7653497,2336545.56025579,30790951.6764262,25.0933592889491,"saturatedSpendReversed","1_24_4"
"466","2020-08-16",25807993.8385375,3076372.05801061,17212924.2328999,24.9662369817062,"saturatedSpendReversed","1_24_4"
"467","2020-08-23",25806833.2357434,3767104.4653764,6474302.93828792,24.8389442403582,"saturatedSpendReversed","1_24_4"
"468","2020-08-30",25805729.5974198,4013534.8740915,2788791.63451057,24.7123064532626,"saturatedSpendReversed","1_24_4"
"469","2020-09-06",27326799.2574198,4034286.8736265,2795179.73037362,24.645170081335,"saturatedSpendReversed","1_24_4"
"470","2020-09-13",27843869.5139235,3449348.07317467,2802697.54264136,24.5933704918181,"saturatedSpendReversed","1_24_4"
"471","2020-09-20",27833234.6376737,2804596.60719302,2802699.7080984,24.5763379473528,"saturatedSpendReversed","1_24_4"
"472","2020-09-27",27835074.0348796,2159849.65553421,2802699.70809843,24.6047778376094,"saturatedSpendReversed","1_24_4"
"473","2020-10-04",28535403.5748795,1627949.97100919,2802699.70809843,24.656556509712,"saturatedSpendReversed","1_24_4"
"474","2020-10-11",20920040.4146906,1210197.07343195,2802699.70809843,24.7350224197511,"saturatedSpendReversed","1_24_4"
"475","2020-10-18",7783725.57434784,939772.747919505,2802699.70809843,24.8069129208194,"saturatedSpendReversed","1_24_4"
"476","2020-10-25",1853640.09675227,828870.100913527,2802699.70809843,24.8638612540431,"saturatedSpendReversed","1_24_4"
"477","2020-11-01",1057916.86549844,784684.091106133,2802699.70809843,24.8892177594682,"saturatedSpendReversed","1_24_4"
"478","2020-11-08",354517.665498441,656312.734706009,2802699.70809843,24.904153994743,"saturatedSpendReversed","1_24_4"
"479","2020-11-15",185751.560882001,518637.927736963,2802699.70809843,24.9169782191182,"saturatedSpendReversed","1_24_4"
"480","2020-11-22",218860.710587431,580787.659087169,2802699.70809843,24.9266854683031,"saturatedSpendReversed","1_24_4"
"481","2020-11-29",218860.710587431,1530004.53149711,2802699.70809843,24.9294246694402,"saturatedSpendReversed","1_24_4"
"482","2020-12-06",252860.710587431,2485490.95392749,2802699.70809843,25.0453547965861,"saturatedSpendReversed","1_24_4"
"483","2020-12-13",230368.61158726,3451223.41374181,2802699.70809843,25.1578957655996,"saturatedSpendReversed","1_24_4"
"484","2020-12-20",217492.831146259,4444697.26067647,2802699.70809843,25.273140113257,"saturatedSpendReversed","1_24_4"
"485","2020-12-27",217492.831146259,5410593.8006217,2802699.70809843,25.3925181720536,"saturatedSpendReversed","1_24_4"
"486","2021-01-03",4441258.03114626,6512521.34714541,2802699.70809843,25.3941616602584,"saturatedSpendReversed","1_24_4"
